回答url,页码,评论作者,作者性别,评论内容,作者主页,作者头像,评论时间,评论级别,点赞数,IP属地,Topic
https://www.zhihu.com/answer/3424632465,1,十动然鱼,未知,['应该去贵川渝好一些毕竟西南F4方言和口味接近'],https://www.zhihu.com/people/despiar-31,https://pic1.zhimg.com/v2-904c2188396a4d3fa26825846db16f5a.jpg?source=06d4cd63,2024-03-10 02:45:03,二级评论,6,湖南,"[(0, 0.10004292), (1, 0.10004517), (2, 0.59982216), (3, 0.10004365), (4, 0.100046076)]"
https://www.zhihu.com/answer/3424632465,1,神经蛙,女,"['首先，杭州的牢饭肯定没有折耳根吧？这怎么忍？！', '[', '魔性笑', ']', '[', '魔性笑', ']']",https://www.zhihu.com/people/5-31-8-94-52,https://pic1.zhimg.com/v2-1cb87014f9667cebb50fd70bd1ee1922.jpg?source=06d4cd63,2024-03-10 04:43:11,二级评论,0,湖南,"[(0, 0.0334766), (1, 0.033341303), (2, 0.033341117), (3, 0.86624783), (4, 0.033593126)]"
https://www.zhihu.com/answer/3424632465,1,小鼠小鼠,女,"['以后菌子吃多的云南人，会不会不让上飞机', '[', '飙泪笑', ']']",https://www.zhihu.com/people/xiao-mai-94-81,https://pica.zhimg.com/v2-6bdedcb28965f0992f7d79748610520d.jpg?source=06d4cd63,2024-03-10 01:16:58,一级评论,14,浙江,"[(0, 0.050069496), (1, 0.050065618), (2, 0.79960585), (3, 0.05020984), (4, 0.05004919)]"
https://www.zhihu.com/answer/3424632465,1,公子无垢,未知,['我们一般都是骑大象出门'],https://www.zhihu.com/people/gong-zi-wu-gou,https://picx.zhimg.com/v2-fd04f811db19edac3b0bbdd00ec178de.jpg?source=06d4cd63,2024-03-10 03:49:00,二级评论,9,云南,"[(0, 0.100043245), (1, 0.100044936), (2, 0.5998221), (3, 0.100043066), (4, 0.10004668)]"
https://www.zhihu.com/answer/3424632465,1,胖咸鱼,女,"['孔雀还是能飞一会的', '[', '调皮', ']']",https://www.zhihu.com/people/ya-ya-ya-43-58-71,https://picx.zhimg.com/v2-0dd7cb4cabbbf0e8ca5d2f55b44a3865.jpg?source=06d4cd63,2024-03-10 05:01:53,二级评论,2,云南,"[(0, 0.73327136), (1, 0.06668216), (2, 0.06668198), (3, 0.06668157), (4, 0.06668287)]"
https://www.zhihu.com/answer/3424632465,1,图书管理员,未知,['会不会一个航班，庆幸他没在飞机上发颠，同乘交通工具得多危险！'],https://www.zhihu.com/people/chen-min-7-99-54,https://picx.zhimg.com/v2-8fa5e96069b212eb30c448d66e424110.jpg?source=06d4cd63,2024-03-10 01:24:38,一级评论,11,浙江,"[(0, 0.05001554), (1, 0.050016243), (2, 0.050015833), (3, 0.05001535), (4, 0.79993707)]"
https://www.zhihu.com/answer/3424632465,1,echoya,女,"['我朋友就跟他同一航班', '[', '飙泪笑', ']']",https://www.zhihu.com/people/shu-dao-san-ge-dan-de-e-yu,https://picx.zhimg.com/v2-085eb6960942b0f55dd7ed2ac7807668.jpg?source=06d4cd63,2024-03-10 04:06:00,二级评论,0,中国香港,"[(0, 0.06698019), (1, 0.066957), (2, 0.069762915), (3, 0.72942907), (4, 0.06687079)]"
https://www.zhihu.com/answer/3424632465,1,Upknow,男,['很明显是精神疾病患者啊'],https://www.zhihu.com/people/upknow,https://pica.zhimg.com/v2-0952e4e56b3c3c344dcdc0e7ac1073cc.jpg?source=06d4cd63,2024-03-09 23:45:59,一级评论,7,浙江,"[(0, 0.10004233), (1, 0.5998254), (2, 0.10004377), (3, 0.1000423), (4, 0.10004616)]"
https://www.zhihu.com/answer/3424632465,1,知乎测试员,未知,['白瞎了这身材长相去ktv当少爷也比抢金店强啊。'],https://www.zhihu.com/people/tai-chu-47-95,https://pic1.zhimg.com/v2-277ffb3c9737a0768753b29fe9fb3c4f.jpg?source=06d4cd63,2024-03-10 00:49:25,一级评论,6,辽宁,"[(0, 0.10004382), (1, 0.100046836), (2, 0.10004535), (3, 0.599815), (4, 0.10004899)]"
https://www.zhihu.com/answer/3424632465,1,白蒙蒙的天山花卉,未知,['说不定干啥事了，急需官方保护'],https://www.zhihu.com/people/nai-dou-er-50,https://pic1.zhimg.com/v2-c47660a3d14d1fad6ed16f85e198ce41.jpg?source=06d4cd63,2024-03-10 02:01:56,一级评论,7,北京,"[(0, 0.066691615), (1, 0.06669273), (2, 0.06669203), (3, 0.7332302), (4, 0.06669347)]"
https://www.zhihu.com/answer/3424632465,1,来未来,未知,['那也不用跑杭州啊，本地没金店吗？搭个机票钱图啥？'],https://www.zhihu.com/people/ma-xiao-peng-59-49,https://picx.zhimg.com/v2-6fffb96e14bcda29e3dd296a3b1f0ee8.jpg?source=06d4cd63,2024-03-10 03:23:47,二级评论,0,河北,"[(0, 0.05001768), (1, 0.05001852), (2, 0.050018035), (3, 0.7999267), (4, 0.050019085)]"
https://www.zhihu.com/answer/3424632465,1,king al,男,['体现治安太好的一个片段就是女营业员居然看到抢劫还不远遁，我看见几个人居然跃跃欲试'],https://www.zhihu.com/people/king-al,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 05:25:54,一级评论,5,四川,"[(0, 0.066689454), (1, 0.7332407), (2, 0.06668978), (3, 0.06668911), (4, 0.06669091)]"
https://www.zhihu.com/answer/3424632465,1,沈泽波Shire,未知,['因为他没拿枪，拿的是铁锤，怕啥。'],https://www.zhihu.com/people/chen-ze-bo-shire,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 12:00:08,二级评论,1,广东,"[(0, 0.050489362), (1, 0.050017856), (2, 0.79945743), (3, 0.05001692), (4, 0.05001845)]"
https://www.zhihu.com/answer/3424632465,1,脑肿瘤专家,男,['搞这么大动静，肯定有其它目的啊！'],https://www.zhihu.com/people/andy-chen-87-53,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-09 18:17:21,一级评论,6,江苏,"[(0, 0.066688634), (1, 0.06668997), (2, 0.06765069), (3, 0.06668874), (4, 0.7322819)]"
https://www.zhihu.com/answer/3424632465,1,langqin,男,"['肯定是境外敌对势力指使的', '[', '生气', ']']",https://www.zhihu.com/people/lang-qin-83,https://picx.zhimg.com/3b403530bfc2fbabc4c6a5bfda50ff90.jpg?source=06d4cd63,2024-03-09 23:28:52,二级评论,1,山东,"[(0, 0.73322743), (1, 0.066673815), (2, 0.06667356), (3, 0.06675108), (4, 0.06667408)]"
https://www.zhihu.com/answer/3424632465,1,神经蛙,女,"['我倒是很怀疑。毕竟这里哔哔了这么久的什么摄像头没用安检没用侵害自由啥的，结果他马上出来演示一下摄像头的用法……欸不对，纽约也出来演示安检了？这个时间点配合得恰到好处啊！', '[', '魔性笑', ']', '[', '魔性笑', ']', '[', '魔性笑', ']']",https://www.zhihu.com/people/5-31-8-94-52,https://pica.zhimg.com/v2-1cb87014f9667cebb50fd70bd1ee1922.jpg?source=06d4cd63,2024-03-10 04:44:44,二级评论,2,湖南,"[(0, 0.020104332), (1, 0.02000469), (2, 0.02000457), (3, 0.020288581), (4, 0.9195978)]"
https://www.zhihu.com/answer/3424632465,1,聆风听雪,男,['第一反应是缅甸人'],https://www.zhihu.com/people/wang-zhu-84-24,https://picx.zhimg.com/v2-141d5eeee445fd9fc2c7ff8cf189cfa8.jpg?source=06d4cd63,2024-03-10 05:03:12,一级评论,4,山东,"[(0, 0.100038506), (1, 0.100040644), (2, 0.10003961), (3, 0.10003787), (4, 0.5998433)]"
https://www.zhihu.com/answer/3424632465,1,Jamei,男,"['不要误会，人家不是为了打劫，就是想体验一下踩缝纫机的感觉。', '[', '捂脸', ']']",https://www.zhihu.com/people/wang-guo-wen-7-21,https://picx.zhimg.com/v2-6e776a53cfb34cf54edc76dc8a4b674b.jpg?source=06d4cd63,2024-03-10 02:48:27,一级评论,3,浙江,"[(0, 0.04025819), (1, 0.8395617), (2, 0.04003023), (3, 0.040132612), (4, 0.040017303)]"
https://www.zhihu.com/answer/3424632465,1,可恨一身五花膘,男,['可能只是想去牢里躲追杀。'],https://www.zhihu.com/people/hate-my-fat,https://picx.zhimg.com/v2-a5bf00d38d2b55928493100b7a168ebb.jpg?source=06d4cd63,2024-03-10 03:35:22,一级评论,3,上海,"[(0, 0.100043096), (1, 0.10004561), (2, 0.59982204), (3, 0.100042745), (4, 0.10004652)]"
https://www.zhihu.com/answer/3424632465,1,乐文叙,男,"['你看他带的帽子，YN，写明了是妖孽啊', '[', '惊喜', ']', '[', '惊喜', ']', '[', '惊喜', ']', '[', '惊喜', ']', '[', '惊喜', ']']",https://www.zhihu.com/people/lorte-wu,https://picx.zhimg.com/v2-19e4c605a15408001bbd32954eba8afc.jpg?source=06d4cd63,2024-03-10 06:17:29,一级评论,2,北京,"[(0, 0.02225547), (1, 0.022372246), (2, 0.022424044), (3, 0.9107076), (4, 0.022240665)]"
https://www.zhihu.com/answer/3424632465,1,侧望长安,未知,['不是开玩笑，这哥们应该有精神病，被追刑事责任可能性不大。'],https://www.zhihu.com/people/li-biao-peng,https://picx.zhimg.com/v2-b79b5923ba8c4af3ee53fc64f801c0fa.jpg?source=06d4cd63,2024-03-10 03:24:56,一级评论,2,黑龙江,"[(0, 0.050016865), (1, 0.05001782), (2, 0.79993016), (3, 0.050016914), (4, 0.05001827)]"
https://www.zhihu.com/answer/3424632465,1,seven,男,['感觉不太像，外省坐飞机来的，直接抢金店，感觉很有章法，黄金贵，抢一点就够坐很久牢，而且特地跑到杭州，可能是云南的势力过不来，就是奔着吃牢饭的'],https://www.zhihu.com/people/seven-74-83,https://pica.zhimg.com/0f9460a28a4d546400e70510fe10feb4.jpg?source=06d4cd63,2024-03-10 13:16:53,二级评论,0,浙江,"[(0, 0.020006403), (1, 0.020006692), (2, 0.91997373), (3, 0.02000636), (4, 0.020006878)]"
https://www.zhihu.com/answer/3424632465,1,Jin.Carlo,男,['数额多少叫做巨大呢？这关系到十年以下还是以上'],https://www.zhihu.com/people/jin-carlo,https://picx.zhimg.com/v2-65eb510700dec4b9d58dd489b6bedf0b.jpg?source=06d4cd63,2024-03-09 17:47:25,一级评论,3,天津,"[(0, 0.06669035), (1, 0.066691406), (2, 0.7332358), (3, 0.0666903), (4, 0.06669217)]"
https://www.zhihu.com/answer/3424632465,1,锦衣夜行,男,"['黄金这东西绝对够了', '[', '飙泪笑', ']']",https://www.zhihu.com/people/iie2010,https://picx.zhimg.com/v2-e3a33e1db04061ab5194dca50288388c.jpg?source=06d4cd63,2024-03-10 00:17:03,二级评论,7,浙江,"[(0, 0.06680161), (1, 0.06679262), (2, 0.7325282), (3, 0.06711992), (4, 0.066757634)]"
https://www.zhihu.com/answer/3424632465,1,小鼠小鼠,女,['看他那一书包绝对有了'],https://www.zhihu.com/people/xiao-mai-94-81,https://picx.zhimg.com/v2-6bdedcb28965f0992f7d79748610520d.jpg?source=06d4cd63,2024-03-10 01:18:21,二级评论,0,浙江,"[(0, 0.5998212), (1, 0.10004535), (2, 0.10004424), (3, 0.10004298), (4, 0.10004618)]"
https://www.zhihu.com/answer/3424632465,2,矢口 乎哀哉,女,"['喜提踩缝纫机套餐', '[', '思考', ']']",https://www.zhihu.com/people/fa-tiao-jun-90,https://picx.zhimg.com/v2-58169457b5276ebb4c104265b83fac3d.jpg?source=06d4cd63,2024-03-09 22:18:59,一级评论,1,贵州,"[(0, 0.066877075), (1, 0.06667955), (2, 0.0668845), (3, 0.066679016), (4, 0.7328799)]"
https://www.zhihu.com/answer/3424632465,2,道士,未知,['这是想进去了'],https://www.zhihu.com/people/wu-liang-da-fo,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 02:40:48,一级评论,1,江苏,"[(0, 0.10004116), (1, 0.5998323), (2, 0.10004293), (3, 0.10004092), (4, 0.10004264)]"
https://www.zhihu.com/answer/3424632465,2,种子岛时尧,女,['就怕他无差别杀人，是我早跑了'],https://www.zhihu.com/people/xu-kang-yuan-89,https://picx.zhimg.com/v2-56cada46d21dba5f54b281f4b6913119.jpg?source=06d4cd63,2024-03-09 18:25:33,一级评论,1,中国香港,"[(0, 0.066691406), (1, 0.06669246), (2, 0.06669166), (3, 0.7332311), (4, 0.06669337)]"
https://www.zhihu.com/answer/3424632465,2,Pan,未知,"['他就是想吃牢饭了，他有什么错？', '[', '酷', ']']",https://www.zhihu.com/people/pan-61,https://pica.zhimg.com/33749013585d33d5f1a0f365a15573fd.jpg?source=06d4cd63,2024-03-10 04:03:33,一级评论,1,安徽,"[(0, 0.7332302), (1, 0.066692725), (2, 0.06669214), (3, 0.06669135), (4, 0.06669363)]"
https://www.zhihu.com/answer/3424632465,2,唱歌的和尚,未知,['不像是抢劫，更像是行为艺术。'],https://www.zhihu.com/people/chang-ge-de-he-shang,https://pica.zhimg.com/v2-816299722e8d127ff305b6c114599085.jpg?source=06d4cd63,2024-03-10 05:02:48,一级评论,2,湖北,"[(0, 0.066690266), (1, 0.06669154), (2, 0.7332357), (3, 0.066690125), (4, 0.06669235)]"
https://www.zhihu.com/answer/3424632465,2,尼莫,男,"['女：', '“', '他是瓦坎达人，你们不能带走', '”']",https://www.zhihu.com/people/james-lee-7-89,https://pic1.zhimg.com/v2-f5ca4fef33c8e3aa55129189e9833ac0.jpg?source=06d4cd63,2024-03-10 00:33:15,一级评论,1,河北,"[(0, 0.06668941), (1, 0.7332405), (2, 0.06668975), (3, 0.06668906), (4, 0.06669124)]"
https://www.zhihu.com/answer/3424632465,2,言钰,女,['这是真的？我以为是网上玩梗。。。'],https://www.zhihu.com/people/pao-jian-6,https://pic1.zhimg.com/v2-ebb5c4d14e3772905c3e11c744161f59.jpg?source=06d4cd63,2024-03-10 03:37:35,一级评论,1,湖北,"[(0, 0.73323226), (1, 0.066692255), (2, 0.0666916), (3, 0.06669083), (4, 0.06669305)]"
https://www.zhihu.com/answer/3424632465,2,略略略,未知,['他给七十岁的孤寡老人提了醒'],https://www.zhihu.com/people/ge-shao-hui,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 03:42:06,一级评论,0,安徽,"[(0, 0.100041516), (1, 0.5998311), (2, 0.10004281), (3, 0.100040466), (4, 0.10004412)]"
https://www.zhihu.com/answer/3424632465,2,一蓑烟雨任平生,男,"['不会是在杭州理发被托尼引荐给了总监，充卡引起的吧？', '[', '捂脸', ']']",https://www.zhihu.com/people/53-80-48-20,https://pic1.zhimg.com/v2-41608a2d15bf31612abe7dbca144fb92.jpg?source=06d4cd63,2024-03-10 11:16:02,一级评论,0,浙江,"[(0, 0.050444048), (1, 0.79926383), (2, 0.050046086), (3, 0.05022245), (4, 0.05002358)]"
https://www.zhihu.com/answer/3424632465,2,小法师,男,['少爷这帽子也不便宜啊'],https://www.zhihu.com/people/zi-yun-chen-lin,https://pic1.zhimg.com/v2-93790dcca79047dc9376be740378d83a.jpg?source=06d4cd63,2024-03-10 10:42:28,一级评论,0,河北,"[(0, 0.10004043), (1, 0.5998324), (2, 0.10004194), (3, 0.10004034), (4, 0.10004487)]"
https://www.zhihu.com/answer/3424632465,2,刘瞅山,男,['假如他真的是吃菌子出现幻觉才去砸的店，会怎么判'],https://www.zhihu.com/people/ph2f,https://picx.zhimg.com/v2-d910ee0974f14f5057735b665bf1afc6.jpg?source=06d4cd63,2024-03-10 12:35:10,一级评论,0,山东,"[(0, 0.0666893), (1, 0.7332405), (2, 0.06668969), (3, 0.066689394), (4, 0.066691145)]"
https://www.zhihu.com/answer/3424632465,2,童哥,未知,['这能损害什么风评，这只能说明云南人淳朴，浙江和云南的双边关系依旧大踏步地前进，云南依旧是浙江全天候战略合作伙伴。'],https://www.zhihu.com/people/tong-ge-94-37,https://picx.zhimg.com/v2-2f89936718f75e16fe670b13459c018f.jpg?source=06d4cd63,2024-03-10 09:06:53,一级评论,0,浙江,"[(0, 0.8399435), (1, 0.040014252), (2, 0.040013958), (3, 0.04001358), (4, 0.040014677)]"
https://www.zhihu.com/answer/3424632465,2,adjb,男,['其实人家带了墨镜'],https://www.zhihu.com/people/yu-mi-tong-xue-29,https://picx.zhimg.com/v2-46b9de0a13028aae3081f9787d7b8760.jpg?source=06d4cd63,2024-03-10 07:12:12,一级评论,0,浙江,"[(0, 0.59981793), (1, 0.10004679), (2, 0.100043744), (3, 0.10004382), (4, 0.10004775)]"
https://www.zhihu.com/answer/3424632465,2,云风,未知,"['我开头就说他戴墨镜了啊', '[', '捂脸', ']']",https://www.zhihu.com/people/mu-feng-81-24,https://picx.zhimg.com/v2-b14f0b36cceae63edded1b6937b8e757.jpg?source=06d4cd63,2024-03-10 07:19:53,二级评论,0,江苏,"[(0, 0.7314205), (1, 0.06791624), (2, 0.066762865), (3, 0.067191705), (4, 0.06670865)]"
https://www.zhihu.com/answer/3424632465,2,david kimseong,男,['捞面？老缅？'],https://www.zhihu.com/people/david-jinxing,https://picx.zhimg.com/b84fe8cac8eee1e5b3fa89cb0901413d.jpg?source=06d4cd63,2024-03-10 10:37:19,一级评论,0,上海,"[(0, 0.066690415), (1, 0.06669156), (2, 0.7332356), (3, 0.06669011), (4, 0.06669235)]"
https://www.zhihu.com/answer/3424632465,2,zdcdcz,男,['这不是治安好的问题吧？保安没起到作用，当然也有人说赚几千没必要拼命。真碰上悍匪建议还是赶紧跑'],https://www.zhihu.com/people/zhu-de-chun,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 06:14:46,一级评论,0,浙江,"[(0, 0.83994347), (1, 0.040014315), (2, 0.040013913), (3, 0.040013615), (4, 0.040014707)]"
https://www.zhihu.com/answer/3424632465,2,元小芸,女,['他妈的，他不是云南人，也不是中国人！'],https://www.zhihu.com/people/yuan-xiao-yun-89-19,https://picx.zhimg.com/v2-b8ffa130b5ad09fcdc3c387d4e21fc70.jpg?source=06d4cd63,2024-03-10 05:17:11,一级评论,0,浙江,"[(0, 0.05001681), (1, 0.05001762), (2, 0.7999309), (3, 0.050016686), (4, 0.05001803)]"
https://www.zhihu.com/answer/3424632465,2,精神病院主任医师,未知,['感觉他出来会直播带货'],https://www.zhihu.com/people/da-ge-36-77-14,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 04:24:16,一级评论,0,浙江,"[(0, 0.10004319), (1, 0.100045115), (2, 0.10004449), (3, 0.59981996), (4, 0.100047216)]"
https://www.zhihu.com/answer/3424632465,2,卡秃噜皮君,未知,"['18:34分接到报警，18:43分抓获。这小子只逍遥了9分钟', '[', '大笑', ']', '[', '大笑', ']', '[', '大笑', ']']",https://www.zhihu.com/people/76-94-43-96-1,https://picx.zhimg.com/v2-44f34908547b06e1bc7085a1c078f1d9.jpg?source=06d4cd63,2024-03-10 11:08:59,一级评论,0,山西,"[(0, 0.9099347), (1, 0.022395788), (2, 0.022660311), (3, 0.022782572), (4, 0.022226565)]"
https://www.zhihu.com/answer/3424632465,2,人生初见,未知,['黑人外教判死刑了吗？'],https://www.zhihu.com/people/jie-ying-tian,https://pica.zhimg.com/v2-532e08d1f5e5706f88ea60e8c8119d3f.jpg?source=06d4cd63,2024-03-10 03:47:16,一级评论,0,浙江,"[(0, 0.10003765), (1, 0.100041226), (2, 0.10003986), (3, 0.10003794), (4, 0.59984326)]"
https://www.zhihu.com/answer/3424632465,2,云风,未知,['嗯嗯嗯，2022年4月21日'],https://www.zhihu.com/people/mu-feng-81-24,https://pic1.zhimg.com/v2-b14f0b36cceae63edded1b6937b8e757.jpg?source=06d4cd63,2024-03-10 04:31:07,二级评论,4,江苏,"[(0, 0.06669152), (1, 0.066692315), (2, 0.06669193), (3, 0.7332308), (4, 0.06669335)]"
https://www.zhihu.com/answer/3424632465,2,一念永恒,未知,['感觉你特别希望黑人外教没判死刑，然后你就可以开喷了'],https://www.zhihu.com/people/wen-wen-40-39-73,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 05:58:31,二级评论,4,江苏,"[(0, 0.066690594), (1, 0.0666914), (2, 0.7332355), (3, 0.06669019), (4, 0.06669234)]"
https://www.zhihu.com/answer/3424632465,2,哎呦喂,未知,['我觉得这是为了躲外债吧'],https://www.zhihu.com/people/wang-ke-xing-71,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 07:04:59,一级评论,0,广东,"[(0, 0.59981364), (1, 0.1000475), (2, 0.10004421), (3, 0.10004575), (4, 0.10004894)]"
https://www.zhihu.com/answer/3424632465,3,Chll,男,['感觉长得还挺帅'],https://www.zhihu.com/people/cyf-68,https://pic1.zhimg.com/v2-36e9701d4386a37a62ce32f433adeb4b.jpg?source=06d4cd63,2024-03-10 11:04:15,一级评论,0,江苏,"[(0, 0.10003952), (1, 0.10004174), (2, 0.10004072), (3, 0.10003818), (4, 0.59983987)]"
https://www.zhihu.com/answer/3424632465,3,黑旗一护,未知,"['这视频我看了，我还以为是个搞笑视频', '[', '捂脸', ']']",https://www.zhihu.com/people/shi-jian-90-78,https://pic1.zhimg.com/v2-ea6a94bf26a5ae8a7db3fafb82b106bf.jpg?source=06d4cd63,2024-03-10 07:46:47,一级评论,0,河南,"[(0, 0.050442804), (1, 0.799265), (2, 0.05004604), (3, 0.05022243), (4, 0.05002371)]"
https://www.zhihu.com/answer/3424632465,3,不过CPA不改名,未知,"['要判处至少10年吗', '[', '飙泪笑', ']']",https://www.zhihu.com/people/xiao-peng-you-73-4,https://pica.zhimg.com/v2-d8e859312c275fdc295fb98b2ad6023b.jpg?source=06d4cd63,2024-03-10 14:30:21,一级评论,0,四川,"[(0, 0.44983467), (1, 0.06696828), (2, 0.34857088), (3, 0.067744315), (4, 0.06688185)]"
https://www.zhihu.com/answer/3424632465,3,NOTsweet,未知,['男人穿白裤子，要么够自信要么爱现眼'],https://www.zhihu.com/people/notsweet-22,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 01:26:30,一级评论,0,吉林,"[(0, 0.73323184), (1, 0.066692114), (2, 0.06669161), (3, 0.06669115), (4, 0.066693276)]"
https://www.zhihu.com/answer/3424632465,3,三中五中,男,['那个加拿大毒贩没有死刑，为了换孟晚舟，交出去了'],https://www.zhihu.com/people/xu-de-qiong-7,https://picx.zhimg.com/v2-19170dd47fad0d1dc0085b32b00b901e.jpg?source=06d4cd63,2024-03-10 10:07:57,一级评论,0,浙江,"[(0, 0.0500163), (1, 0.7999337), (2, 0.050016515), (3, 0.050016135), (4, 0.050017335)]"
https://www.zhihu.com/answer/3424632465,3,逛知乎的小猪,未知,['肯定不是得罪人了，如果想坐牢就不会跑了吧'],https://www.zhihu.com/people/nkiytv,https://picx.zhimg.com/v2-e94b0b4feeb86996bd9f8c546f76d5d4.jpg?source=06d4cd63,2024-03-10 03:29:25,一级评论,0,安徽,"[(0, 0.06668929), (1, 0.73324066), (2, 0.06668955), (3, 0.066689126), (4, 0.066691376)]"
https://www.zhihu.com/answer/3424632465,3,,男,"['为啥打飞的来沈阳盗窃的就说以为沈阳落后没监控呢', '[', '飙泪笑', ']']",https://www.zhihu.com/people/null-71-40,https://picx.zhimg.com/v2-f4247f585341f2eecc7b8e8dc3106c55.jpg?source=06d4cd63,2024-03-10 12:55:10,一级评论,0,辽宁,"[(0, 0.0668012), (1, 0.066792436), (2, 0.7325431), (3, 0.06710585), (4, 0.066757426)]"
https://www.zhihu.com/answer/3424632465,3,屋大维,男,['珠宝店应该不算金融机构吧'],https://www.zhihu.com/people/reseted1540733580599,https://pica.zhimg.com/v2-4265a6acd4ffb3ff6ae813e7654c6ebf.jpg?source=06d4cd63,2024-03-09 22:12:31,一级评论,0,广东,"[(0, 0.10003963), (1, 0.10004057), (2, 0.100040525), (3, 0.10003845), (4, 0.5998408)]"
https://www.zhihu.com/answer/3424632465,3,蒲公英,男,"['无所谓', '反正已经是入户抢劫了']",https://www.zhihu.com/people/pu-gong-ying-50-57,https://pica.zhimg.com/v2-e42d56883b17dce151dd5fcd9eeda60b.jpg?source=06d4cd63,2024-03-10 02:22:54,二级评论,0,浙江,"[(0, 0.06668817), (1, 0.06668941), (2, 0.066688895), (3, 0.066688195), (4, 0.7332453)]"
https://www.zhihu.com/answer/3424632465,3,云风,未知,['不算'],https://www.zhihu.com/people/mu-feng-81-24,https://picx.zhimg.com/v2-b14f0b36cceae63edded1b6937b8e757.jpg?source=06d4cd63,2024-03-10 02:38:19,二级评论,0,江苏,"[(0, 0.100043625), (1, 0.10004531), (2, 0.10004497), (3, 0.5998177), (4, 0.10004835)]"
https://www.zhihu.com/answer/3424632465,3,董董,男,['我想看视频，敢情这东西太模糊就是不行，高清版的'],https://www.zhihu.com/people/zheng-jia-dong,https://picx.zhimg.com/v2-7a2bbe75b83c8a550109b267853607fa.jpg?source=06d4cd63,2024-03-09 18:17:12,一级评论,0,广东,"[(0, 0.05001785), (1, 0.050018687), (2, 0.050018195), (3, 0.79992616), (4, 0.05001915)]"
https://www.zhihu.com/answer/3424632465,3,Yvonne,女,"['哟呵，巧了，我也在杭州', '[', '飙泪笑', ']']",https://www.zhihu.com/people/yvonne-85-94-35,https://pic1.zhimg.com/v2-ce810a772106107bbdec1803cdb3c9a5.jpg?source=06d4cd63,2024-03-10 00:50:22,一级评论,0,浙江,"[(0, 0.04004394), (1, 0.040041752), (2, 0.8397578), (3, 0.040124167), (4, 0.040032327)]"
https://www.zhihu.com/answer/3424632465,3,rebecca,女,['这个人是珠宝店老板的儿子'],https://www.zhihu.com/people/rebecca-70-3,https://pic1.zhimg.com/ee591d4ee8e92361bad6973c160efd32.jpg?source=06d4cd63,2024-03-10 06:51:32,一级评论,0,浙江,"[(0, 0.5998152), (1, 0.10004806), (2, 0.10004558), (3, 0.10004421), (4, 0.100046955)]"
https://www.zhihu.com/answer/3424632465,3,DJ音乐,未知,['知道豁免权仨字，证明念过本科。而大数据时代抢劫一事明知不可为而为之，足以证明这货就是找工作受挫，想吃免费三餐而已。恭喜实现了想法。'],https://www.zhihu.com/people/hai-zhu-24-1,https://pica.zhimg.com/v2-227a77ed2f9a39abba4d446c683c5b5b.jpg?source=06d4cd63,2024-03-10 03:31:03,一级评论,0,贵州,"[(0, 0.028579893), (1, 0.028580274), (2, 0.028580055), (3, 0.02857983), (4, 0.8856799)]"
https://www.zhihu.com/answer/3424632465,3,是小屁咕呀,男,"['我小学六年级看了爱情公寓3第一次听到', '“', '豁免权', '”']",https://www.zhihu.com/people/shou-shang-de-shi-qi-sui,https://picx.zhimg.com/v2-431953cddb88676af9da4eee6e21f316.jpg?source=06d4cd63,2024-03-10 05:54:01,二级评论,0,浙江,"[(0, 0.06669156), (1, 0.06669263), (2, 0.06669189), (3, 0.7332304), (4, 0.066693485)]"
https://www.zhihu.com/answer/3424632465,3,DJ音乐,未知,['不管怎么说，这货绝对是在社会上产生了厌世情绪，就是想进去换个环境。这事就是这样。'],https://www.zhihu.com/people/hai-zhu-24-1,https://picx.zhimg.com/v2-227a77ed2f9a39abba4d446c683c5b5b.jpg?source=06d4cd63,2024-03-10 07:08:27,二级评论,0,贵州,"[(0, 0.040012646), (1, 0.8399483), (2, 0.040012904), (3, 0.040012594), (4, 0.040013608)]"
https://www.zhihu.com/answer/3424632465,3,者也,男,['现在这个社会，真是少见。'],https://www.zhihu.com/people/mo-neng-de-peng-you-quan-23,https://picx.zhimg.com/v2-d123fc4e3451159528244774d8bd8a3e.jpg?source=06d4cd63,2024-03-10 06:01:02,一级评论,0,辽宁,"[(0, 0.06668822), (1, 0.06668942), (2, 0.06668879), (3, 0.066688016), (4, 0.73324555)]"
